Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
851940 - Transcribing machines,,31.00,31.00,1,,,,Costa Rica
851992 - - Pocket-size cassette-players,,35.00,35.00,1,,,,Costa Rica
"851993 - - Other, cassette-type",,35.00,35.00,1,,,,Costa Rica
851999 - - Other,,29.00,29.00,2,,,,Costa Rica
852010 - Dictating machines not capable of operating without an external source of power,,31.00,31.00,1,,,,Costa Rica
852020 - Telephone answering machines,,31.00,31.00,1,,,,Costa Rica
852032 - - Digital audio type,,31.00,31.00,1,,,,Costa Rica
"852033 - - Other, cassette-type",,31.00,31.00,1,,,,Costa Rica
852039 - - Other,,31.00,31.00,1,,,,Costa Rica
852090 - Other,,20.33,20.33,3,,,,Costa Rica
852110 - Magnetic tape-type,,16.00,16.00,4,,,,Costa Rica
852190 - Other,,13.00,13.00,2,,,,Costa Rica
852210 - Pick-up cartridges,,21.00,21.00,1,,,,Costa Rica
852290 - Other,,19.00,19.00,6,,,,Costa Rica
852311 - - Of a width not exceeding 4 mm,,19.00,19.00,2,,,,Costa Rica
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,19.00,19.00,1,,,,Costa Rica
852313 - - Of a width exceeding 6.5 mm,,19.00,19.00,3,,,,Costa Rica
852320 - Magnetic discs,,11.00,11.00,2,,,,Costa Rica
852330 - Cards incorporating a magnetic stripe,,19.00,19.00,1,,,,Costa Rica
852390 - Other,,19.00,19.00,1,,,,Costa Rica
852410 - Gramophone records,,19.00,19.00,1,,,,Costa Rica
852431 - - For reproducing phenomena other than sound or image,,19.00,19.00,1,,,,Costa Rica
852432 - - For reproducing sound only,,19.00,19.00,1,,,,Costa Rica
852439 - - Other,,19.00,19.00,1,,,,Costa Rica
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,19.00,19.00,1,,,,Costa Rica
852451 - - Of a width not exceeding 4 mm,,19.00,19.00,2,,,,Costa Rica
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,19.00,19.00,1,,,,Costa Rica
852453 - - Of a width exceeding 6.5 mm,,19.00,19.00,1,,,,Costa Rica
852460 - Cards incorporating a magnetic stripe,,19.00,19.00,1,,,,Costa Rica
852491 - - For reproducing phenomena other than sound or image,,19.00,19.00,1,,,,Costa Rica
852499 - - Other,,19.00,19.00,1,,,,Costa Rica
852510 - Transmission apparatus,,9.00,9.00,9,,,,Costa Rica
852520 - Transmission apparatus incorporating reception apparatus,,13.96,13.96,28,,,,Costa Rica
852530 - Television cameras,,9.67,9.67,3,,,,Costa Rica
852540 - Still image video cameras and other video camera recorders,,23.00,23.00,1,,,,Costa Rica
852610 - Radar apparatus,,3.00,3.00,1,,,,Costa Rica
852691 - - Radio navigational aid apparatus,,3.00,3.00,1,,,,Costa Rica
852692 - - Radio remote control apparatus,"57,196",21.00,21.00,1,,,,Costa Rica
852712 - - Pocket-size radio cassette-players,,31.00,31.00,1,,,,Costa Rica
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,35.00,35.00,4,,,,Costa Rica
852719 - - Other,,35.00,35.00,2,,,,Costa Rica
852721 - - Combined with sound recording or reproducing apparatus,,35.00,35.00,2,,,,Costa Rica
852729 - - Other,,35.00,35.00,1,,,,Costa Rica
852731 - - Combined with sound recording or reproducing apparatus,,35.00,35.00,3,,,,Costa Rica
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,23.00,23.00,1,,,,Costa Rica
852739 - - Other,,33.00,33.00,2,,,,Costa Rica
852790 - Other apparatus,,19.67,19.67,3,,,,Costa Rica
852812 - - Colour,,29.00,29.00,3,,,,Costa Rica
852813 - - Black and white or other monochrome,,35.00,35.00,1,,,,Costa Rica
852821 - - Colour,,35.00,35.00,1,,,,Costa Rica
852822 - - Black and white or other monochrome,,35.00,35.00,1,,,,Costa Rica
852830 - Video projectors,,35.00,35.00,1,,,,Costa Rica
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,,23.00,23.00,4,,,,Costa Rica
852990 - Other,,15.00,15.00,7,,,,Costa Rica
853010 - Equipment for railways or tramways,,20.50,20.50,2,,,,Costa Rica
853080 - Other equipment,,20.50,20.50,2,,,,Costa Rica
853090 - Parts,,20.00,20.00,1,,,,Costa Rica
853110 - Burglar or fire alarms and similar apparatus,,21.00,21.00,2,,,,Costa Rica
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,21.00,21.00,1,,,,Costa Rica
853180 - Other apparatus,,21.00,21.00,1,,,,Costa Rica
853190 - Parts,,19.00,19.00,1,,,,Costa Rica
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,19.00,19.00,1,,,,Costa Rica
853221 - - Tantalum,,19.00,19.00,2,,,,Costa Rica
853222 - - Aluminium electrolytic,,19.00,19.00,1,,,,Costa Rica
"853223 - - Ceramic dielectric, single layer",,19.00,19.00,2,,,,Costa Rica
"853224 - - Ceramic dielectric, multilayer",,19.00,19.00,2,,,,Costa Rica
853225 - - Dielectric of paper or plastics,,19.00,19.00,2,,,,Costa Rica
853229 - - Other,,19.00,19.00,2,,,,Costa Rica
853230 - Variable or adjustable (pre-set) capacitors,,19.00,19.00,2,,,,Costa Rica
853290 - Parts,,17.00,17.00,1,,,,Costa Rica
"853310 - Fixed carbon resistors, composition or film types","46,031",19.00,19.00,1,,,,Costa Rica
853321 - - For a power handling capacity not exceeding 20 W,,19.00,19.00,3,,,,Costa Rica
853329 - - Other,,19.00,19.00,1,,,,Costa Rica
853331 - - For a power handling capacity not exceeding 20 W,202,19.00,19.00,2,,,,Costa Rica
853339 - - Other,"168,572",19.00,19.00,2,,,,Costa Rica
"853340 - Other variable resistors, including rheostats and potentiometers",479,19.00,19.00,5,,,,Costa Rica
853390 - Parts,,17.00,17.00,1,,,,Costa Rica
853400 Printed circuits,,13.00,13.00,1,,,,Costa Rica
853510 - Fuses,,19.00,19.00,1,,,,Costa Rica
853521 - - For a voltage of less than 72.5 kV,,19.00,19.00,1,,,,Costa Rica
853529 - - Other,,19.00,19.00,1,,,,Costa Rica
853530 - Isolating switches and make-and-break switches,,19.00,19.00,6,,,,Costa Rica
"853540 - Lightning arresters, voltage limiters and surge suppressors",,19.00,19.00,2,,,,Costa Rica
853590 - Other,,19.00,19.00,1,,,,Costa Rica
853610 - Fuses,,19.00,19.00,1,,,,Costa Rica
853620 - Automatic circuit breakers,,21.00,21.00,1,,,,Costa Rica
853630 - Other apparatus for protecting electrical circuits,,19.00,19.00,1,,,,Costa Rica
853641 - - For a voltage not exceeding 60 V,,19.00,19.00,1,,,,Costa Rica
853649 - - Other,,19.00,19.00,1,,,,Costa Rica
853650 - Other switches,"60,423",9.33,9.33,3,,,,Costa Rica
853661 - - Lamp-holders,,19.00,19.00,1,,,,Costa Rica
853669 - - Other,,19.00,19.00,2,,,,Costa Rica
853690 - Other apparatus,,17.80,17.80,5,,,,Costa Rica
"853710 - For a voltage not exceeding 1,000 V",,23.20,23.20,5,,,,Costa Rica
"853720 - For a voltage exceeding 1,000 V",,21.00,21.00,1,,,,Costa Rica
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus",,19.00,19.00,1,,,,Costa Rica
853890 - Other,"2,342",23.50,23.50,2,,,,Costa Rica
853910 - Sealed beam lamp units,,21.00,21.00,2,,,,Costa Rica
853921 - - Tungsten halogen,400,21.00,21.00,2,,,,Costa Rica
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,21.00,21.00,1,,,,Costa Rica
853929 - - Other,,21.00,21.00,2,,,,Costa Rica
"853931 - - Fluorescent, hot cathode",,21.00,21.00,1,,,,Costa Rica
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,21.00,21.00,1,,,,Costa Rica
853939 - - Other,,21.00,21.00,1,,,,Costa Rica
853941 - - Arc-lamps,,21.00,21.00,1,,,,Costa Rica
853949 - - Other,,21.00,21.00,1,,,,Costa Rica
853990 - Parts,,17.00,17.00,3,,,,Costa Rica
854011 - - Colour,,21.00,21.00,1,,,,Costa Rica
854012 - - Black and white or other monochrome,,21.00,21.00,1,,,,Costa Rica
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,7.50,7.50,4,,,,Costa Rica
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,3.00,3.00,1,,,,Costa Rica
"854050 - Data/graphic display tubes, black and white or other monochrome",,11.50,11.50,2,,,,Costa Rica
854060 - Other cathode-ray tubes,,16.00,16.00,2,,,,Costa Rica
854071 - - Magnetrons,,21.00,21.00,1,,,,Costa Rica
854072 - - Klystrons,,21.00,21.00,1,,,,Costa Rica
854079 - - Other,,21.00,21.00,1,,,,Costa Rica
854081 - - Receiver or amplifier valves and tubes,,21.00,21.00,1,,,,Costa Rica
854089 - - Other,,12.00,12.00,2,,,,Costa Rica
854091 - - Of cathode-ray tubes,,16.20,16.20,5,,,,Costa Rica
854099 - - Other,,19.00,19.00,1,,,,Costa Rica
"854110 - Diodes, other than photosensitive or light emitting diodes",,10.22,10.22,9,,,,Costa Rica
854121 - - With a dissipation rate of less than 1 W,,11.67,11.67,3,,,,Costa Rica
854129 - - Other,,9.50,9.50,2,,,,Costa Rica
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,12.75,12.75,4,,,,Costa Rica
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,11.12,11.12,17,,,,Costa Rica
854150 - Other semiconductor devices,,16.00,16.00,2,,,,Costa Rica
854160 - Mounted piezo-electric crystals,,16.00,16.00,2,,,,Costa Rica
854190 - Parts,,3.00,3.00,3,,,,Costa Rica
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)",,16.00,16.00,1,,,,Costa Rica
854213 - - Metal oxide semiconductors (MOS technology),"28,128",7.00,7.00,13,,,,Costa Rica
854214 - - Circuits obtained by bipolar technology,,11.67,11.67,3,,,,Costa Rica
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)",,13.40,13.40,5,,,,Costa Rica
854230 - Other monolithic integrated circuits,"1,441",11.67,11.67,3,,,,Costa Rica
854240 - Hybrid integrated circuits,,28.00,28.00,2,,,,Costa Rica
854250 - Electronic microassemblies,,28.00,28.00,1,,,,Costa Rica
854290 - Parts,,3.00,3.00,3,,,,Costa Rica
854311 - - Ion implanters for doping semiconductor materials,,3.00,3.00,1,,,,Costa Rica
854319 - - Other,,3.00,3.00,1,,,,Costa Rica
854320 - Signal generators,,20.00,20.00,1,,,,Costa Rica
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,20.00,20.00,1,,,,Costa Rica
854340 - Electric fence energisers,,21.00,21.00,1,,,,Costa Rica
854381 - - Proximity cards and tags,,21.00,21.00,1,,,,Costa Rica
854389 - - Other,,10.41,10.41,17,,,,Costa Rica
854390 - Parts,,17.50,17.50,2,,,,Costa Rica
854411 - - Of copper,,17.00,17.00,1,,,,Costa Rica
854419 - - Other,,17.00,17.00,2,,,,Costa Rica
854420 - Co-axial cable and other co-axial electric conductors,,19.00,19.00,1,,,,Costa Rica
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,19.00,19.00,1,,,,Costa Rica
854441 - - Fitted with connectors,,19.00,19.00,1,,,,Costa Rica
854449 - - Other,,19.00,19.00,1,,,,Costa Rica
854451 - - Fitted with connectors,,19.00,19.00,1,,,,Costa Rica
854459 - - Other,,19.00,19.00,1,,,,Costa Rica
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,19.00,19.00,1,,,,Costa Rica
854470 - Optical fibre cables,,16.50,16.50,4,,,,Costa Rica
854511 - - Of a kind used for furnaces,,13.00,13.00,1,,,,Costa Rica
854519 - - Other,,10.00,10.00,2,,,,Costa Rica
854520 - Brushes,,15.00,15.00,1,,,,Costa Rica
854590 - Other,,15.00,15.00,4,,,,Costa Rica
854610 - Of glass,,19.00,19.00,1,,,,Costa Rica
854620 - Of ceramics,,19.00,19.00,1,,,,Costa Rica
854690 - Other,60,19.00,19.00,1,,,,Costa Rica
854710 - Insulating fittings of ceramics,,19.00,19.00,1,,,,Costa Rica
854720 - Insulating fittings of plastics,,19.00,19.00,1,,,,Costa Rica
854790 - Other,,19.00,19.00,1,,,,Costa Rica
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,14.00,14.00,2,,,,Costa Rica
854890 - Other,,17.00,17.00,1,,,,Costa Rica
,1996,"231,346",16.05,16.05,635,,,,Costa Rica
850110 - Motors of an output not exceeding 37.5 W,,15.00,15.00,6,,,,Costa Rica
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,18.00,18.00,1,,,,Costa Rica
850131 - - Of an output not exceeding 750 W,,18.00,18.00,2,,,,Costa Rica
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,,18.00,18.00,2,,,,Costa Rica
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,18.00,18.00,2,,,,Costa Rica
850134 - - Of an output exceeding 375 kW,,12.00,12.00,3,,,,Costa Rica
"850140 - Other AC motors, single-phase",,18.00,18.00,4,,,,Costa Rica
850151 - - Of an output not exceeding 750 W,,18.00,18.00,3,,,,Costa Rica
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,,18.00,18.00,3,,,,Costa Rica
850153 - - Of an output exceeding 75 kW,,9.00,9.00,2,,,,Costa Rica
850161 - - Of an output not exceeding 75 kVA,,18.00,18.00,1,,,,Costa Rica
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,18.00,18.00,1,,,,Costa Rica
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,,18.00,18.00,1,,,,Costa Rica
850164 - - Of an output exceeding 750 kVA,,18.00,18.00,1,,,,Costa Rica
850211 - - Of an output not exceeding 75 kVA,,18.00,18.00,2,,,,Costa Rica
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,18.00,18.00,2,,,,Costa Rica
850213 - - Of an output exceeding 375 kVA,,18.00,18.00,3,,,,Costa Rica
850220 - Generating sets with spark-ignition internal combustion piston engines,,12.00,12.00,3,,,,Costa Rica
850231 - - Wind-powered,,0.00,0.00,1,,,,Costa Rica
850239 - - Other,,0.00,0.00,1,,,,Costa Rica
850240 - Electric rotary converters,,18.00,18.00,2,,,,Costa Rica
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,,16.00,16.00,2,,,,Costa Rica
850410 - Ballasts for discharge lamps or tubes,,16.00,16.00,1,,,,Costa Rica
850421 - - Having a power handling capacity not exceeding 650 kVA,,18.00,18.00,1,,,,Costa Rica
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,18.00,18.00,1,,,,Costa Rica
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,18.00,18.00,1,,,,Costa Rica
850431 - - Having a power handling capacity not exceeding 1 kVA,,14.40,14.40,5,,,,Costa Rica
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,18.00,18.00,4,,,,Costa Rica
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,18.00,18.00,1,,,,Costa Rica
850434 - - Having a power handling capacity exceeding 500 kVA,,18.00,18.00,1,,,,Costa Rica
850440 - Static converters,,18.13,18.13,8,,,,Costa Rica
850450 - Other inductors,,18.00,18.00,1,,,,Costa Rica
850490 - Parts,,16.80,16.80,5,,,,Costa Rica
850511 - - Of metal,,16.00,16.00,1,,,,Costa Rica
850519 - - Other,,16.00,16.00,2,,,,Costa Rica
"850520 - Electro-magnetic couplings, clutches and brakes",,9.00,9.00,2,,,,Costa Rica
850530 - Electro-magnetic lifting heads,,18.00,18.00,1,,,,Costa Rica
"850590 - Other, including parts",,17.33,17.33,3,,,,Costa Rica
850610 - Manganese dioxide,,16.00,16.00,3,,,,Costa Rica
850630 - Mercuric oxide,,8.00,8.00,2,,,,Costa Rica
850640 - Silver oxide,,8.00,8.00,2,,,,Costa Rica
850650 - Lithium,,8.00,8.00,2,,,,Costa Rica
850660 - Air-zinc,,8.00,8.00,2,,,,Costa Rica
850680 - Other,,8.00,8.00,2,,,,Costa Rica
850690 - Parts,,14.00,14.00,1,,,,Costa Rica
"850710 - Lead-acid, of a kind used for starting piston engines",,18.00,18.00,1,,,,Costa Rica
850720 - Other lead-acid accumulators,,18.00,18.00,2,,,,Costa Rica
850730 - Nickel-cadmium,,18.00,18.00,3,,,,Costa Rica
850740 - Nickel-iron,,18.00,18.00,1,,,,Costa Rica
850780 - Other accumulators,,18.00,18.00,1,,,,Costa Rica
850790 - Parts,,16.00,16.00,3,,,,Costa Rica
850810 - Drills of all kinds,,20.00,20.00,1,,,,Costa Rica
850820 - Saws,,20.00,20.00,1,,,,Costa Rica
850880 - Other tools,,20.00,20.00,4,,,,Costa Rica
850890 - Parts,,16.00,16.00,1,,,,Costa Rica
850910 - Vacuum cleaners,,35.00,35.00,1,,,,Costa Rica
850920 - Floor polishers,,30.00,30.00,1,,,,Costa Rica
850930 - Kitchen waste disposers,,30.00,30.00,1,,,,Costa Rica
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,34.17,34.17,6,,,,Costa Rica
850980 - Other appliances,,35.00,35.00,1,,,,Costa Rica
850990 - Parts,,16.00,16.00,1,,,,Costa Rica
851010 - Shavers,,30.00,30.00,1,,,,Costa Rica
851020 - Hair clippers,,0.00,0.00,1,,,,Costa Rica
851030 - Hair-removing appliances,,20.00,20.00,1,,,,Costa Rica
851090 - Parts,,10.67,10.67,3,,,,Costa Rica
851110 - Sparking plugs,,18.00,18.00,1,,,,Costa Rica
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,18.00,18.00,2,,,,Costa Rica
851130 - Distributors; ignition coils,,18.00,18.00,2,,,,Costa Rica
851140 - Starter motors and dual purpose starter-generators,,18.00,18.00,1,,,,Costa Rica
851150 - Other generators,,18.00,18.00,2,,,,Costa Rica
851180 - Other equipment,,19.50,19.50,4,,,,Costa Rica
851190 - Parts,,16.00,16.00,1,,,,Costa Rica
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,18.00,18.00,1,,,,Costa Rica
851220 - Other lighting or visual signalling equipment,,18.00,18.00,6,,,,Costa Rica
851230 - Sound signalling equipment,,18.00,18.00,1,,,,Costa Rica
"851240 - Windscreen wipers, defrosters and demisters",,18.00,18.00,2,,,,Costa Rica
851290 - Parts,,16.00,16.00,1,,,,Costa Rica
851310 - Lamps,,18.00,18.00,2,,,,Costa Rica
851390 - Parts,,16.00,16.00,1,,,,Costa Rica
851410 - Resistance heated furnaces and ovens,,18.00,18.00,2,,,,Costa Rica
851420 - Induction or dielectric furnaces and ovens,,18.00,18.00,3,,,,Costa Rica
851430 - Other furnaces and ovens,,18.00,18.00,5,,,,Costa Rica
851440 - Other induction or dielectric heating equipment,,18.00,18.00,1,,,,Costa Rica
851490 - Parts,,18.00,18.00,1,,,,Costa Rica
851511 - - Soldering irons and guns,,18.00,18.00,1,,,,Costa Rica
851519 - - Other,,18.00,18.00,1,,,,Costa Rica
851521 - - Fully or partly automatic,,18.00,18.00,1,,,,Costa Rica
851529 - - Other,,18.00,18.00,1,,,,Costa Rica
851531 - - Fully or partly automatic,,18.00,18.00,1,,,,Costa Rica
851539 - - Other,,18.00,18.00,1,,,,Costa Rica
851580 - Other machines and apparatus,,18.00,18.00,2,,,,Costa Rica
851590 - Parts,"13,909",18.00,18.00,1,,,,Costa Rica
851610 - Electric instantaneous or storage water heaters and immersion heaters,,30.00,30.00,1,,,,Costa Rica
851621 - - Storage heating radiators,,20.00,20.00,1,,,,Costa Rica
851629 - - Other,,30.00,30.00,1,,,,Costa Rica
851631 - - Hair dryers,,30.00,30.00,1,,,,Costa Rica
851632 - - Other hair-dressing apparatus,,30.00,30.00,1,,,,Costa Rica
851633 - - Hand-drying apparatus,,30.00,30.00,1,,,,Costa Rica
851640 - Electric smoothing irons,,35.00,35.00,1,,,,Costa Rica
851650 - Microwave ovens,,30.00,30.00,1,,,,Costa Rica
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,30.00,30.00,1,,,,Costa Rica
851671 - - Coffee or tea makers,,35.00,35.00,1,,,,Costa Rica
851672 - - Toasters,,35.00,35.00,1,,,,Costa Rica
851679 - - Other,,31.67,31.67,3,,,,Costa Rica
851680 - Electric heating resistors,,16.00,16.00,2,,,,Costa Rica
851690 - Parts,,16.00,16.00,1,,,,Costa Rica
851711 - - Line telephone sets with cordless handsets,,20.00,20.00,1,,,,Costa Rica
851719 - - Other,,27.25,27.25,4,,,,Costa Rica
851721 - - Facsimile machines,,19.00,19.00,4,,,,Costa Rica
851722 - - Teleprinters,,18.50,18.50,2,,,,Costa Rica
851730 - Telephonic or telegraphic switching apparatus,,21.53,21.53,15,,,,Costa Rica
"851750 - Other apparatus, for carrier-current line systems or for digital line systems",,21.17,21.17,12,,,,Costa Rica
851780 - Other apparatus,,11.40,11.40,5,,,,Costa Rica
851790 - Parts,,12.17,12.17,6,,,,Costa Rica
851810 - Microphones and stands therefor,,20.00,20.00,1,,,,Costa Rica
"851821 - - Single loudspeakers, mounted in their enclosures",,35.00,35.00,1,,,,Costa Rica
"851822 - - Multiple loudspeakers, mounted in the same enclosure",,35.00,35.00,1,,,,Costa Rica
851829 - - Other,,35.00,35.00,1,,,,Costa Rica
"851830 - Headphones, earphones and combined microphone/speaker sets",,20.00,20.00,1,,,,Costa Rica
