Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
390720 - Other polyethers,,35.00,35.00,1,,,,Ukraine
390730 - Epoxide resins,,35.00,35.00,1,,,,Ukraine
390740 - Polycarbonates,,35.00,35.00,1,,,,Ukraine
390750 - Alkyd resins,,35.00,35.00,1,,,,Ukraine
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Ukraine
390791 - - Unsaturated,,35.00,35.00,1,,,,Ukraine
390799 - - Other,,35.00,35.00,1,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Ukraine
390890 - Other,,35.00,35.00,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Ukraine
390920 - Melamine resins,,35.00,35.00,1,,,,Ukraine
390930 - Other amino-resins,,35.00,35.00,1,,,,Ukraine
390940 - Phenolic resins,,35.00,35.00,1,,,,Ukraine
390950 - Polyurethanes,,35.00,35.00,1,,,,Ukraine
391000 Silicones in primary forms,,35.00,35.00,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Ukraine
391190 - Other,,35.00,35.00,1,,,,Ukraine
391211 - - Non-plasticised,,35.00,35.00,1,,,,Ukraine
391212 - - Plasticised,,35.00,35.00,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Ukraine
391239 - - Other,,35.00,35.00,1,,,,Ukraine
391290 - Other,,35.00,35.00,1,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Ukraine
391390 - Other,,35.00,35.00,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Ukraine
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
391590 - Of other plastics,,35.00,35.00,1,,,,Ukraine
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
391690 - Of other plastics,,35.00,35.00,1,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Ukraine
391721 - - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
391722 - - Of polymers of propylene,,35.00,35.00,1,,,,Ukraine
391723 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
391729 - - Of other plastics,,35.00,35.00,1,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,35.00,35.00,1,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,Ukraine
391739 - - Other,,35.00,35.00,1,,,,Ukraine
391740 - Fittings,,35.00,35.00,1,,,,Ukraine
391810 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
391890 - Of other plastics,,35.00,35.00,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,,35.00,35.00,1,,,,Ukraine
391990 - Other,,35.00,35.00,1,,,,Ukraine
392010 - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
392020 - Of polymers of propylene,,35.00,35.00,1,,,,Ukraine
392030 - Of polymers of styrene,,35.00,35.00,1,,,,Ukraine
392041 - - Rigid,,35.00,35.00,1,,,,Ukraine
392042 - - Flexible,,35.00,35.00,1,,,,Ukraine
392051 - - Of polymethyl methacrylate,,35.00,35.00,1,,,,Ukraine
392059 - - Other,,35.00,35.00,1,,,,Ukraine
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Ukraine
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Ukraine
392069 - - Of other polyesters,,35.00,35.00,1,,,,Ukraine
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Ukraine
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Ukraine
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Ukraine
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Ukraine
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Ukraine
392092 - - Of polyamides,,35.00,35.00,1,,,,Ukraine
392093 - - Of amino-resins,,35.00,35.00,1,,,,Ukraine
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Ukraine
392099 - - Of other plastics,,35.00,35.00,1,,,,Ukraine
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Ukraine
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
392113 - - Of polyurethanes,,35.00,35.00,1,,,,Ukraine
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Ukraine
392119 - - Of other plastics,,35.00,35.00,1,,,,Ukraine
392190 - Other,,35.00,35.00,1,,,,Ukraine
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Ukraine
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Ukraine
392290 - Other,,35.00,35.00,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles",,35.00,35.00,1,,,,Ukraine
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
392329 - - Of other plastics,,35.00,35.00,1,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles",,35.00,35.00,1,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures",,35.00,35.00,1,,,,Ukraine
392390 - Other,,35.00,35.00,1,,,,Ukraine
392410 - Tableware and kitchenware,,35.00,35.00,1,,,,Ukraine
392490 - Other,,35.00,35.00,1,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors",,35.00,35.00,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,Ukraine
392590 - Other,,35.00,35.00,1,,,,Ukraine
392610 - Office or school supplies,,35.00,35.00,1,,,,Ukraine
392620 - Articles of apparel and clothing accessories (including gloves),,35.00,35.00,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork of the like",,35.00,35.00,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,,35.00,35.00,1,,,,Ukraine
392690 - Other,,35.00,35.00,1,,,,Ukraine
,1997,,35.00,35.00,126,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,,35.00,35.00,1,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,,35.00,35.00,1,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,35.00,35.00,1,,,,Ukraine
390190 - Other,,35.00,35.00,1,,,,Ukraine
390210 - Polypropylene,,35.00,35.00,1,,,,Ukraine
390220 - Polyisobutylene,,35.00,35.00,1,,,,Ukraine
390230 - Propylene copolymers,,35.00,35.00,1,,,,Ukraine
390290 - Other,,35.00,35.00,1,,,,Ukraine
390311 - - Expansible,,35.00,35.00,1,,,,Ukraine
390319 - - Other,,35.00,35.00,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,35.00,35.00,1,,,,Ukraine
390390 - Other,,35.00,35.00,1,,,,Ukraine
"390410 - Polyvinyl chloride, not mixed with any other substances",,35.00,35.00,1,,,,Ukraine
390421 - - Non-plasticised,,35.00,35.00,1,,,,Ukraine
390422 - - Plasticised,,35.00,35.00,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,35.00,35.00,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,35.00,35.00,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,35.00,35.00,1,,,,Ukraine
390461 - - Polytetrafluoroethylene,,35.00,35.00,1,,,,Ukraine
390469 - - Other,,35.00,35.00,1,,,,Ukraine
390490 - Other,,35.00,35.00,1,,,,Ukraine
390512 - - In aqueous dispersion,,35.00,35.00,1,,,,Ukraine
390519 - - Other,,35.00,35.00,1,,,,Ukraine
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,Ukraine
390529 - - Other,,35.00,35.00,1,,,,Ukraine
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,35.00,35.00,1,,,,Ukraine
390591 - - Copolymers,,35.00,35.00,1,,,,Ukraine
390599 - - Other,,35.00,35.00,1,,,,Ukraine
390610 - Polymethyl methacrylate,,35.00,35.00,1,,,,Ukraine
390690 - Other,,35.00,35.00,1,,,,Ukraine
390710 - Polyacetals,,35.00,35.00,1,,,,Ukraine
390720 - Other polyethers,,35.00,35.00,1,,,,Ukraine
390730 - Epoxide resins,,35.00,35.00,1,,,,Ukraine
390740 - Polycarbonates,,35.00,35.00,1,,,,Ukraine
390750 - Alkyd resins,,35.00,35.00,1,,,,Ukraine
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Ukraine
390791 - - Unsaturated,,35.00,35.00,1,,,,Ukraine
390799 - - Other,,35.00,35.00,1,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Ukraine
390890 - Other,,35.00,35.00,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Ukraine
390920 - Melamine resins,,35.00,35.00,1,,,,Ukraine
390930 - Other amino-resins,,35.00,35.00,1,,,,Ukraine
390940 - Phenolic resins,,35.00,35.00,1,,,,Ukraine
390950 - Polyurethanes,,35.00,35.00,1,,,,Ukraine
391000 Silicones in primary forms,,35.00,35.00,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Ukraine
391190 - Other,,35.00,35.00,1,,,,Ukraine
391211 - - Non-plasticised,,35.00,35.00,1,,,,Ukraine
391212 - - Plasticised,,35.00,35.00,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Ukraine
391239 - - Other,,35.00,35.00,1,,,,Ukraine
391290 - Other,,35.00,35.00,1,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Ukraine
391390 - Other,,35.00,35.00,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Ukraine
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
391590 - Of other plastics,,35.00,35.00,1,,,,Ukraine
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
391690 - Of other plastics,,35.00,35.00,1,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Ukraine
391721 - - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
391722 - - Of polymers of propylene,,35.00,35.00,1,,,,Ukraine
391723 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
391729 - - Of other plastics,,35.00,35.00,1,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,35.00,35.00,1,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,Ukraine
391739 - - Other,,35.00,35.00,1,,,,Ukraine
391740 - Fittings,,35.00,35.00,1,,,,Ukraine
391810 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
391890 - Of other plastics,,35.00,35.00,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,,35.00,35.00,1,,,,Ukraine
391990 - Other,,35.00,35.00,1,,,,Ukraine
392010 - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
392020 - Of polymers of propylene,,35.00,35.00,1,,,,Ukraine
392030 - Of polymers of styrene,,35.00,35.00,1,,,,Ukraine
392041 - - Rigid,,35.00,35.00,1,,,,Ukraine
392042 - - Flexible,,35.00,35.00,1,,,,Ukraine
392051 - - Of polymethyl methacrylate,,35.00,35.00,1,,,,Ukraine
392059 - - Other,,35.00,35.00,1,,,,Ukraine
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Ukraine
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Ukraine
392069 - - Of other polyesters,,35.00,35.00,1,,,,Ukraine
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Ukraine
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Ukraine
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Ukraine
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Ukraine
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Ukraine
392092 - - Of polyamides,,35.00,35.00,1,,,,Ukraine
392093 - - Of amino-resins,,35.00,35.00,1,,,,Ukraine
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Ukraine
392099 - - Of other plastics,,35.00,35.00,1,,,,Ukraine
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Ukraine
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Ukraine
392113 - - Of polyurethanes,,35.00,35.00,1,,,,Ukraine
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Ukraine
392119 - - Of other plastics,,35.00,35.00,1,,,,Ukraine
392190 - Other,,35.00,35.00,1,,,,Ukraine
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Ukraine
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Ukraine
392290 - Other,,35.00,35.00,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles",,35.00,35.00,1,,,,Ukraine
392321 - - Of polymers of ethylene,,35.00,35.00,1,,,,Ukraine
392329 - - Of other plastics,,35.00,35.00,1,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles",,35.00,35.00,1,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures",,35.00,35.00,1,,,,Ukraine
392390 - Other,,35.00,35.00,1,,,,Ukraine
392410 - Tableware and kitchenware,,35.00,35.00,1,,,,Ukraine
392490 - Other,,35.00,35.00,1,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,35.00,35.00,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors",,35.00,35.00,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,Ukraine
392590 - Other,,35.00,35.00,1,,,,Ukraine
392610 - Office or school supplies,,35.00,35.00,1,,,,Ukraine
392620 - Articles of apparel and clothing accessories (including gloves),,35.00,35.00,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork of the like",,35.00,35.00,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,,35.00,35.00,1,,,,Ukraine
392690 - Other,,35.00,35.00,1,,,,Ukraine
,1996,"79,062",37.08,37.08,126,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,,32.00,32.00,1,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,,32.00,32.00,1,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,32.00,32.00,1,,,,Ukraine
390190 - Other,,32.00,32.00,1,,,,Ukraine
390210 - Polypropylene,"24,374",32.00,32.00,1,,,,Ukraine
390220 - Polyisobutylene,,32.00,32.00,1,,,,Ukraine
390230 - Propylene copolymers,,32.00,32.00,1,,,,Ukraine
390290 - Other,,32.00,32.00,1,,,,Ukraine
390311 - - Expansible,,32.00,32.00,1,,,,Ukraine
390319 - - Other,,32.00,32.00,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,32.00,32.00,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,32.00,32.00,1,,,,Ukraine
390390 - Other,,32.00,32.00,1,,,,Ukraine
"390410 - Polyvinyl chloride, not mixed with any other substances",,32.00,32.00,1,,,,Ukraine
390421 - - Non-plasticised,,32.00,32.00,1,,,,Ukraine
390422 - - Plasticised,,32.00,32.00,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,32.00,32.00,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,32.00,32.00,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,32.00,32.00,1,,,,Ukraine
390461 - - Polytetrafluoroethylene,,32.00,32.00,1,,,,Ukraine
390469 - - Other,,32.00,32.00,1,,,,Ukraine
390490 - Other,,32.00,32.00,1,,,,Ukraine
390512 - - In aqueous dispersion,,32.00,32.00,1,,,,Ukraine
390519 - - Other,,32.00,32.00,1,,,,Ukraine
390521 - - In aqueous dispersion,,32.00,32.00,1,,,,Ukraine
390529 - - Other,,32.00,32.00,1,,,,Ukraine
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,32.00,32.00,1,,,,Ukraine
390591 - - Copolymers,,32.00,32.00,1,,,,Ukraine
390599 - - Other,,32.00,32.00,1,,,,Ukraine
390610 - Polymethyl methacrylate,,32.00,32.00,1,,,,Ukraine
390690 - Other,,32.00,32.00,1,,,,Ukraine
390710 - Polyacetals,,32.00,32.00,1,,,,Ukraine
390720 - Other polyethers,,32.00,32.00,1,,,,Ukraine
390730 - Epoxide resins,,32.00,32.00,1,,,,Ukraine
390740 - Polycarbonates,,32.00,32.00,1,,,,Ukraine
390750 - Alkyd resins,,32.00,32.00,1,,,,Ukraine
390760 - Polyethylene terephthalate,,32.00,32.00,1,,,,Ukraine
390791 - - Unsaturated,,32.00,32.00,1,,,,Ukraine
390799 - - Other,,32.00,32.00,1,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,32.00,32.00,1,,,,Ukraine
390890 - Other,,32.00,32.00,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,32.00,32.00,1,,,,Ukraine
390920 - Melamine resins,,32.00,32.00,1,,,,Ukraine
390930 - Other amino-resins,,32.00,32.00,1,,,,Ukraine
390940 - Phenolic resins,,32.00,32.00,1,,,,Ukraine
390950 - Polyurethanes,,32.00,32.00,1,,,,Ukraine
391000 Silicones in primary forms,,32.00,32.00,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,32.00,32.00,1,,,,Ukraine
391190 - Other,"54,688",32.00,32.00,1,,,,Ukraine
391211 - - Non-plasticised,,32.00,32.00,1,,,,Ukraine
391212 - - Plasticised,,32.00,32.00,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,32.00,32.00,1,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,32.00,32.00,1,,,,Ukraine
391239 - - Other,,32.00,32.00,1,,,,Ukraine
391290 - Other,,32.00,32.00,1,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,32.00,32.00,1,,,,Ukraine
391390 - Other,,32.00,32.00,1,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,32.00,32.00,1,,,,Ukraine
391510 - Of polymers of ethylene,,32.00,32.00,1,,,,Ukraine
391520 - Of polymers of styrene,,32.00,32.00,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,32.00,32.00,1,,,,Ukraine
391590 - Of other plastics,,32.00,32.00,1,,,,Ukraine
391610 - Of polymers of ethylene,,42.00,42.00,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Ukraine
391690 - Of other plastics,,42.00,42.00,1,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,42.00,42.00,1,,,,Ukraine
391721 - - Of polymers of ethylene,,42.00,42.00,1,,,,Ukraine
391722 - - Of polymers of propylene,,42.00,42.00,1,,,,Ukraine
391723 - - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Ukraine
391729 - - Of other plastics,,42.00,42.00,1,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,42.00,42.00,1,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,42.00,42.00,1,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,42.00,42.00,1,,,,Ukraine
391739 - - Other,,42.00,42.00,1,,,,Ukraine
391740 - Fittings,,42.00,42.00,1,,,,Ukraine
391810 - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Ukraine
391890 - Of other plastics,,42.00,42.00,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,,42.00,42.00,1,,,,Ukraine
391990 - Other,,42.00,42.00,1,,,,Ukraine
392010 - Of polymers of ethylene,,42.00,42.00,1,,,,Ukraine
392020 - Of polymers of propylene,,42.00,42.00,1,,,,Ukraine
392030 - Of polymers of styrene,,42.00,42.00,1,,,,Ukraine
392041 - - Rigid,,42.00,42.00,1,,,,Ukraine
392042 - - Flexible,,42.00,42.00,1,,,,Ukraine
392051 - - Of polymethyl methacrylate,,42.00,42.00,1,,,,Ukraine
392059 - - Other,,42.00,42.00,1,,,,Ukraine
392061 - - Of polycarbonates,,42.00,42.00,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,,42.00,42.00,1,,,,Ukraine
392063 - - Of unsaturated polyesters,,42.00,42.00,1,,,,Ukraine
392069 - - Of other polyesters,,42.00,42.00,1,,,,Ukraine
392071 - - Of regenerated cellulose,,42.00,42.00,1,,,,Ukraine
392072 - - Of vulcanised fibre,,42.00,42.00,1,,,,Ukraine
392073 - - Of cellulose acetate,,42.00,42.00,1,,,,Ukraine
392079 - - Of other cellulose derivatives,,42.00,42.00,1,,,,Ukraine
392091 - - Of polyvinyl butyral,,42.00,42.00,1,,,,Ukraine
392092 - - Of polyamides,,42.00,42.00,1,,,,Ukraine
392093 - - Of amino-resins,,42.00,42.00,1,,,,Ukraine
392094 - - Of phenolic resins,,42.00,42.00,1,,,,Ukraine
392099 - - Of other plastics,,42.00,42.00,1,,,,Ukraine
392111 - - Of polymers of styrene,,42.00,42.00,1,,,,Ukraine
392112 - - Of polymers of vinyl chloride,,42.00,42.00,1,,,,Ukraine
392113 - - Of polyurethanes,,42.00,42.00,1,,,,Ukraine
392114 - - Of regenerated cellulose,,42.00,42.00,1,,,,Ukraine
392119 - - Of other plastics,,42.00,42.00,1,,,,Ukraine
392190 - Other,,42.00,42.00,1,,,,Ukraine
"392210 - Baths, shower-baths and wash-basins",,42.00,42.00,1,,,,Ukraine
392220 - Lavatory seats and covers,,42.00,42.00,1,,,,Ukraine
392290 - Other,,42.00,42.00,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles",,42.00,42.00,1,,,,Ukraine
392321 - - Of polymers of ethylene,,42.00,42.00,1,,,,Ukraine
392329 - - Of other plastics,,42.00,42.00,1,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles",,42.00,42.00,1,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports",,42.00,42.00,1,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures",,42.00,42.00,1,,,,Ukraine
392390 - Other,,42.00,42.00,1,,,,Ukraine
392410 - Tableware and kitchenware,,42.00,42.00,1,,,,Ukraine
392490 - Other,,42.00,42.00,1,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,42.00,42.00,1,,,,Ukraine
